	example_id	 text	 aspect_term	 term_location	 class	asp_dep_words
991	496_1	set would chang for some reason the screen size would chang on it s own like the pixel size and whatnot	screen size	42--53	-1	and whatnot own like screen pixel chang the size
992	453_8	there are sever program for school or offic use page number keynot etc music garageband photo manag photo booth iphoto video edit or movi make imovi etc	music	85--90	0	edit music
993	2944_0	i love to write and play with graphic and html program and my new toshiba work great on both	work	79--84	1	great work toshiba program new my
994	3030_0	it s so bad that i m think i onli got half a batteri or someth	batteri	48--55	-1	a someth half batteri got or
995	331_3	it ha a 10 hour batteri life when you re do web brows and word edit make it perfect for the classroom or offic and in term of game and movi play it ll have a batteri life of just over 5 hour	movi play	153--166	0	of term game play movi
996	116_0	despit the inconveni weight i opt for the 12 cell batteri	12 cell batteri	49--64	1	opt 12 for cell batteri the
997	1623_1	with a mac comput i have more free time as i don t have to wait for window to boot up or shut down and all the virus associ with window	boot up	81--88	-1	shut boot up to have or
998	344_1	it ha bein into the shop to get a new hardriv 2 time and to fix the touch control button on the keyboard	touch control button	71--92	-1	touch the fix button control
999	1194_0	it is known as safari and if you are do ani websit work you should know that mani host compani do not support it	safari	15--21	0	known as safari
1000	105_0	that s veri possibl but sinc they don t make window xp driver for the sound card in thi machin i wa stuck until window 7 came out	window xp driver	48--66	-1	make driver window card 7 xp came
1001	1480_1	my friend report the notebook is astonish in perform pictur qualiti and eas of use	pictur qualiti	62--77	1	perform pictur qualiti astonish in
1002	79_0	the os take some get use to especi after be a window user for so long but the learn curv is so worth it	window	59--66	0	window user
1003	1623_2	with a mac comput i have more free time as i don t have to wait for window to boot up or shut down and all the virus associ with window	shut down	92--101	-1	down shut boot
1004	2220_1	the comput load in about a 1 10th of the time that my pc did and i have all of the program that were on my pc	load	13--18	1	load comput did time the 10th
1005	2004_0	if you realli want a bang up system and don t need to run window applic go with an appl	system	29--35	1	and don t system
1006	1535_1	howev i love thi particular mac becaus it veri fast great size and ha fantast featur like the light keyboard and easi mous pad	featur	89--97	1	ha featur fantast size
1007	1732_0	the onli thing that i don t like about my mac is that sometim there are program that i want to be abl to run and i am not abl to	program	74--82	-1	and that is there abl sometim program are want
1008	2323_1	i like how the mac os is so simpl and easi to use	use	47--50	1	to use simpl
1009	1417_4	the board ha a bad connector with the power suppli and shortli after warrenti expir the power suppli will start have issu	power suppli	93--105	-1	and power start shortli suppli the ha with
1010	1373_0	i notic window ha a new system call window 7 what about us vista user they should get all the bug out of vista befor invest in a new system	window 7	42--51	0	window ha what 7
1011	156_1	it had a cool system malfunct after 10 minut of gener use and would not move past thi error	use	64--67	0	gener of minut use
1012	2133_0	but you must get the 15 inch	15 inch	21--28	1	inch the 15 get
1013	2413_0	the mac take about the same amount of start up time as the averag pc but keep itself clean up and readi to use	start up time	39--55	1	and start readi of up but keep pc amount clean time
1014	405_0	now the screen is go darker darker darker	screen	8--14	-1	go screen now the
1015	1130_1	after replac the hard drive the batteri stop work 3 month of use which wa frustrat	batteri	35--42	-1	batteri stop
1016	87_0	it is easi to oper and i have alreadi order more softwar and gadget for my new roll royc of laptop	softwar	54--62	0	and softwar gadget have more
1017	1084_0	the first problem is that the keyboard function is simpli unsatisfactori	keyboard function	30--47	-1	function unsatisfactori the keyboard
1018	2610_0	it pretti much doe everyth we could ever need and look great to boot	boot	70--74	1	to great boot
1019	400_0	the qualiti engin design and warranti are superior cover damag from drop the laptop	qualiti	4--11	1	qualiti design
1020	2867_1	it ha easi to use featur and all the speed and power i could ask for	speed	40--45	1	all featur speed the
1021	2830_1	now when i order i did not go full scale for the webcam or full keyboard i want someth for basic of be easi to carri when i use crutch or wheelchair and with a backpack laptop bag	keyboard	64--72	0	webcam full keyboard
1022	1937_1	i got it back and my built in webcam and built in mic were short out anytim i touch the lid mind you thi wa my mean of commun with my fianc who wa deploy but i suffer thru it and would constantli have to reset the comput to be abl to use my cam and mic anytim they went out	built in mic	41--53	-1	and webcam anytim built mic in my
1023	2593_0	it had the full size touch pad with 2 button instead of just one	touch pad	22--31	0	full button had pad touch the size
1024	879_1	and they replac the awesom ergonom small lightweight power suppli with a power suppli that weigh more than the machin itself	power suppli	78--90	-1	a power ergonom suppli lightweight small weigh with
1025	2387_0	screen is awesom batteri life is good	screen	0--6	1	batteri screen
1026	2701_0	can listen to my music and watch my video with eas and with a great display	display	70--77	1	a great with display listen
1027	2563_0	get the appl care plan is a must	appl care plan	12--27	1	a the appl plan care
1028	1645_0	see when it come to laptop you buy it and get just a normal oper system with trial of must need stuff that should come with it	oper system	62--78	0	a oper just normal get system
1029	1330_0	thi is what i call a good after sale servic	after sale servic	27--46	1	a good servic after sale call
1030	1890_0	laptop wa in new condit and oper but for the audio problem when 1st sent for repair	audio	57--62	-1	problem audio
1031	1471_0	and not to mention after use it for a few month or so the batteri will slowli less and less hold a charg until you can t leav it unplug for more than 5 minut without the thing die	batteri	62--69	-1	batteri the hold
1032	2649_2	the processor scream and becaus of the uniqu way that appl osx 16 function most of the graphic are rout through the hardwar rather than the softwar	graphic	94--102	1	most the graphic of
1033	23_0	the laptop is veri lightweight can easili carri around in a knapsack full of text book and it bare add ani weight	carri	43--48	1	around carri easili can knapsack lightweight
1034	1545_0	i use thi for my tutor busi and sinc i m alway bounc from student to student it is ideal for portabl and batteri life ye it get the 8 hour as advertis	portabl	108--119	1	and batteri life portabl
1035	2937_0	i would recommend it just becaus of the internet speed probabl becaus that the onli thing i realli care about	internet speed	41--55	1	internet speed probabl
1036	2465_0	sinc i keyboard over 100 wpm i look for a unit that ha a comfort keyboard no key stick or lag strang configur of extra key etc	keyboard	71--79	1	a look i comfort stick keyboard sinc
1037	2653_0	the pro is a great product i wish that the 13 inch model came with the intel i processor and had a more comfort edg the edg hurt my wrist	intel i processor	73--91	-1	product intel i the with processor came
1038	2346_0	i m alreadi hook on the sleek look and depend that thi laptop ha shown	look	32--36	1	hook the sleek look on
1039	144_0	i thought the price wa great for the spec	price	14--19	1	price wa
1040	697_1	the 13 macbook pro just fit in my budget and with free ship and no tax to ca thi is the best price we can get for a great product	price	100--105	1	get is price the pro best
1041	2644_0	it s so much easier to navig through the oper system to find file and it run a lot faster	oper system	44--60	1	oper the through system navig
1042	890_0	your cursor will end up all over the freak place it s not uncommon for me to accident delet word sentenc paragraph becaus of thi mousepad	cursor	5--11	-1	cursor end your
1043	1768_0	iphoto is great for ad pictur right to facebook and other social network site	iphoto	0--6	1	iphoto great
1044	668_1	the featur are great the onli thing it need is better speaker	speaker	58--66	-1	better thing great speaker is
1045	1738_0	i just plug thi into my 22 monitor and the speedi macosx perform just as well on thi dual core that my dell did with window 7 with a quad core	macosx	52--58	1	perform the macosx speedi monitor
1046	2485_0	i have onli had pc with window befor so thi take a littl get use to	window	25--32	0	befor window
1047	1186_1	and if you do a lot of write edit is a problem sinc there is no forward delet key	edit	32--39	-1	edit of write lot
1048	555_0	it s perfect for everyth and run faster than an averag pc	run	32--36	1	everyth run
1049	2138_1	with a mac you don t have to worri about antiviru softwar or firewal it s so wonder	firewal	63--71	0	firewal so worri
1050	1433_0	nightli my comput defrag itself and run a viru scan	viru scan	46--56	0	a viru run scan
1051	2698_0	i went to toshiba onlin help and found some suggest to fix it	toshiba onlin help	10--29	1	onlin to went help toshiba
1052	1454_0	sinc then i have had minor problem with slow oper	oper	49--58	-1	oper with slow had
1053	1647_2	and the ram the thing that make it faster come sport 2 gig for high perform to handl more stuff at onc and surf the web a whole lot faster than befor	surf the web	121--133	1	surf web faster onc ram thing lot the
1054	1676_0	anoth great thing is the beast graphic	beast graphic	27--41	1	beast thing is graphic the
1055	2512_0	there is noth to complain about the system	system	39--45	1	the about complain system
1056	2805_0	littl short on ram but you get what you pay for	ram	16--19	-1	on short ram
1057	356_0	great batteri life	batteri life	6--18	1	batteri great life
1058	1492_0	the fact that the screen react to the light around you is an ad luxuri when you are work around other in dark area and want privaci or don t want to bother them with bright light it is veri conveni to have a darker softer lit screen	screen	18--24	1	a lit screen react softer have the darker
1059	441_0	excel led monitor and well equip	led monitor	10--21	1	and excel led monitor equip
1060	2649_4	the processor scream and becaus of the uniqu way that appl osx 16 function most of the graphic are rout through the hardwar rather than the softwar	softwar	151--159	0	hardwar softwar the
1061	1696_0	the size is perfect and i do not recommend anyth bigger except for ani person who can exceed the limit space it give you	size	4--8	1	perfect the size
1062	2807_4	the headphon and mic jack are in front of touch pad make the touch pad hard to use when use headphon mic not to mention the laptop wa design for right hand person	headphon	97--107	-1	and headphon mic use jack
1063	1129_1	did i mention everyth about it from size to weight to keyboard scream bulk	weight	48--54	-1	bulk to everyth weight
1064	566_0	pro the macbook pro notebook ha a larg batteri life and you wont have to worri to charg your laptop everi five hour or so	batteri life	44--56	1	a batteri life ha larg
1065	3_0	it s so nice to look at and the key are easi to type with	key	32--36	1	the key easi
1066	2009_2	the batteri never held a charg longer than one hour and within two month stop hold a charg for more than ten minut	charg	96--102	-1	a minut hold longer charg
1067	2110_0	i have had it for about a 1 1 2 and ye i have had an issu with it one month out of warranti	warranti	86--94	0	warranti of had out
1068	1295_0	as usual at custom servic center she ask me to hold for a moment while she went to the back offic and compar it with other same model netbook and discuss it with her colleagu i could see them	custom servic center	12--35	-1	center servic custom see at ask usual
1069	901_0	so i call compaq and after be on the phone for 3 hour i final got a replac which i shouldn t have had a problem get sinc it wa under warranti	warranti	154--162	0	warranti wa under
1070	713_0	i ve had to call appl support to set up my new printer and have had wonder experi with help english speak from vancouv tech that walk me through the process to help me	appl support	17--30	1	support appl call
1071	2956_0	it is well worth the money it cost veri good invest	cost	30--34	1	money cost it invest
1072	2791_0	most everyth is fine with thi machin speed capac build	speed	43--48	1	speed capac
1073	1374_0	also if you need to talk to a repres at microsoft there is a charg which i believ is robberi sinc you are charg enorm amount for a veri badli design system which most peopl would have went with xp if they could	repres at microsoft	31--56	-1	a is repres to at microsoft talk
1074	2959_0	the 2 gb of ram is plenti abl to run window 7 and at least 2 or 3 other program with next to no slowdown	2 gb of ram	4--15	1	of ram abl least 2 gb 7 the
1075	2049_0	it doe not keep internet signal no matter where you bring it	internet signal	17--33	-1	signal internet keep
1076	2747_1	plain and simpl it laptop run great and load fast	load	44--49	1	load run fast
1077	162_3	awesom cool system much better graft card ati 5870 8gb ram led backlit screen	8gb ram	64--71	1	8gb 5870 ram led
1078	2719_0	still under warrenti so call toshiba no help at all	warrenti	12--20	-1	warrenti still call under
1079	823_0	it get stuck all of the time you use it and you have to keep tap on it to get it to work	use	36--39	-1	and use all it stuck have you
1080	2032_1	the processor went on me the fan went and the motherboard went	fan	30--33	-1	went fan the
1081	271_1	macbook notebook quickli die out becaus of their short batteri life as well as the mani background program that run without the user s knowledg	program	102--110	-1	mani the program becaus background
1082	963_1	anoth three week later i had my laptop back with a new mousepad key and case	key	70--74	0	a and with back case key new mousepad
1083	3072_0	i want someth that had a new intel core processor and hdmi port so that we could hook it up directli to our tv	intel core processor	34--55	0	a core and intel had port new processor
1084	329_0	i know that everyon think mac are overpr and overr but onc you get past the initi expens you ll find that they re worth everi penni besid there s alway the financ plan that best buy offer	expens	97--104	-1	find expens initi get
1085	2494_0	the big screen allow you to enjoy watch movi pictur and etc	screen	8--14	1	big screen the allow
1086	451_0	it wa veri easi to just pick up and use it did not take long to get use to the mac os	mac os	83--89	1	to the os mac get
1087	2234_0	and it come with the new osx that come with new featur that make the use more easi	osx	26--29	1	with osx the come new
1088	13_1	the amd turin processor seem to alway perform so much better than intel	intel	68--73	-1	perform intel than
1089	2431_0	thi is an over size 18 inch laptop	18 inch	23--30	-1	inch 18 laptop
1090	2143_1	qualiti display i wa surpris with the perform and qualiti of thi hp laptop	perform	42--53	1	and perform laptop qualiti the with display
1091	854_1	the hard drive crash as well and i had to buy a new power cord	power cord	58--68	-1	cord a buy power new
1092	3079_0	i took off a star becaus the machin ha a lot of junk softwar on it	softwar	56--64	-1	softwar junk it lot of
1093	1409_0	but the qualiti in gener wa less than the worth of the cheap laptop	qualiti	8--15	-1	the qualiti wa but
1094	1061_1	everi driver on the driver applic dvd is everyth you will need for a reload	driver applic dvd	20--44	1	on everi applic dvd driver everyth the
1095	1817_1	great valu fast deliveri comput work as if brand new no problem veri pleas	valu	6--11	1	deliveri great valu
1096	2941_0	i wish it had a webcam though then it would be perfect	webcam	16--22	-1	a webcam had
1097	2290_2	i love the dock where i can simpli drop a file onto of a particular program and the program will simpli open that file	program	86--93	1	a and of drop program particular the onto
1098	2360_1	navig through the comput is far superior compar to window oper system as well	window oper system	60--85	-1	oper compar as system to window
1099	354_3	the system constantli overheat the batteri life is too short the case is come apart and my core applic that i use everi day in my work as a graphic artist run poorli	system	4--10	-1	constantli system
1100	1604_0	i pick it out becaus it wa inexpens $ 400 and i thought it would be a good easi to use first laptop	use	92--95	1	to use laptop easi
1101	2894_0	the differ is the toshiba had a lot more memori and hard drive space	memori	45--51	1	and memori hard space lot more
1102	1738_3	i just plug thi into my 22 monitor and the speedi macosx perform just as well on thi dual core that my dell did with window 7 with a quad core	quad core	138--147	0	a core monitor on did thi dual quad with
1103	508_0	just a black screen	screen	13--19	-1	a screen black just
1104	2755_1	i am overal veri pleas with my toshiba satellit i like the extra featur i love the window 7 home premium	window 7 home premium	91--113	1	premium window 7 home love the
1105	15_1	run fast and the regular layout keyboard is so much better	run	0--4	1	better run
1106	312_4	the comput run veri fast with no problem and the ilif softwar that come with it iphoto imovi web itun garageband is all veri help as well	itun	110--116	1	web itun run fast iphoto veri garageband imovi
1107	132_0	for some odd reason the comput doesn t recogn the oper system	oper system	55--71	-1	oper the recogn system
1108	1436_1	i have vista so i am unabl to instal and uninstal some program	program	60--68	-1	instal program some
1109	581_0	i do transcript work on the side and the flatlin keyboard make type quick and easi as well	flatlin keyboard	45--62	1	flatlin the side keyboard
1110	2211_0	the graphic on thi comput are also stellar veri clear and vivid	graphic	4--12	1	veri the graphic comput
1111	2161_0	thi is great if you have sever lectur back to back and don t have a chanc to charg dure one of the lectur	charg	83--89	1	to chanc charg one
1112	1549_0	ha a 5 6 hour batteri life	batteri life	15--27	0	a life hour 6 batteri ha
1113	953_0	now i had not tri to use thi sinc the disc drive had been replac and after take it back to the geek squad i found out they had accid not use the right drive when they replac the first one so back it went to get the correct drive	disc drive	44--54	-1	use right get replac drive disc the correct
1114	1879_0	2 the wireless card is low qualiti	wireless card	6--19	-1	wireless the 2 card
1115	2808_6	cord come out the right for power plu cord come out front for headphon mic plu network connect on left make for a veri messi setup with cord go everi direct	cord	42--47	-1	cord plu right for power with make come setup
1116	832_0	my opinion of soni ha been drop as fast as the stock market given their horribl support but thi machin just caus anoth plung	support	89--96	-1	their given support horribl
1117	2246_0	it ha mani great program such as ilif iphoto and other	program	18--26	1	program great ha iphoto mani
1118	32_0	first it doe not have a push button to open the lid	push button	26--37	-1	a push button have
1119	2612_1	it didn t take me long to get switch over to the mac comput program and navig it s been just fine and like the way thi laptop function much better	navig	77--87	1	switch fine navig
1120	778_0	i spoke with a servic rep at micro center and hi girlfriend is have the same problem with her power adapt so it s not just an isol incid	servic rep	15--26	0	a rep servic with spoke
1121	1650_0	with the macbook pro it come with free secur softwar to protect it from virus and other intrus thing from download and internet surf or email	secur softwar	39--55	1	with softwar come free secur
1122	2531_1	love the stabil of the mac softwar and oper system	mac softwar	26--38	1	and stabil softwar of system mac the
1123	542_0	power suppli went bad after 2 week	power suppli	0--12	-1	went power suppli
1124	1657_0	there a built in camera with special effect for video and photographi	built in camera	9--24	1	a built effect camera video in
1125	695_0	it is so much easier to use	use	24--27	1	to use easier
1126	2722_0	i m realli impress with the qualiti and perform for the price of the comput	qualiti	30--37	1	with qualiti the impress
1127	2323_0	i like how the mac os is so simpl and easi to use	mac os	15--21	1	os the simpl mac
1128	4_0	i bought a protector for my key pad and it work great happi	protector	11--20	0	a protector bought
1129	2755_0	i am overal veri pleas with my toshiba satellit i like the extra featur i love the window 7 home premium	extra featur	64--78	1	i featur extra
1130	3043_0	i alway use a backup hard disk to store import file at all time	hard disk	22--31	0	a hard use disk backup
1131	2777_0	great wifi too	wifi	6--10	1	great wifi too
1132	3072_1	i want someth that had a new intel core processor and hdmi port so that we could hook it up directli to our tv	hdmi port	60--69	0	processor hdmi port
1133	608_0	can t reinstal with standard os cd becaus of proprietari hardwar driver	standard os cd	21--35	-1	cd os becaus standard
1134	2752_0	i am use the extern speaker sound is good	extern speaker	15--31	1	sound extern speaker
1135	1129_0	did i mention everyth about it from size to weight to keyboard scream bulk	size	40--44	-1	everyth from size
1136	561_0	thi appl navig you thru the unexplor world of the internet	internet	58--66	0	world the of internet
1137	552_4	overal poor featur averag perform poor batteri life excel price valu poor	valu	85--90	-1	poor valu
1138	2943_0	it fast and anoth thing i like is that it ha three usb port	usb port	55--64	1	usb ha port three
1139	559_0	appl ha a reput and is well known for it easi usag	usag	54--59	1	known easi usag it for
1140	1425_2	in desper i call their custom servic number and wa told that my warranti had expir 2 day old and that the priviledg of talk to a technician would cost me have your credit card readi	talk to a technician	137--160	-1	a of to priviledg technician talk
1141	311_0	the display is incred bright much brighter than my powerbook and veri crisp	display	4--11	1	the display incred
1142	2212_0	the applic are also veri easi to find and maneuv much easier than ani other comput i have ever own	applic	4--16	1	applic the easi
1143	2880_0	so we exchang it for the same on and after 2 hour it didn t work	work	63--67	-1	work didn t
1144	2952_0	there are no gold key number too instal program you must use the serial number that it doe not accept and then thing are limit as far a work becaus they are onli good for a short time	program	41--49	-1	instal use program becaus
1145	1485_0	thi purchas open me to the world of macbook and i am impress with the intuit of the design the beauti of the product and the excel technolog advanc associ with it	design	95--101	1	of the design intuit
1146	2828_0	excel speed for process data	speed	10--15	1	speed excel data
1147	1126_2	the screen is frame by half to a full inch margin that is obvious unnecessari reduc the screen size and increas the bulk	bulk	125--129	-1	increas bulk the
1148	1373_2	i notic window ha a new system call window 7 what about us vista user they should get all the bug out of vista befor invest in a new system	vista	117--122	-1	befor vista user
1149	2080_4	even though it is run snow leopard 2 4 ghz c2d is a bit of an antiqu cpu and thu the occasion spin wheel would appear when run offic mac applic such as word or excel	excel	187--192	-1	excel run
1150	2105_1	it s softwar and speed enabl it to do amaz thing	speed	18--23	1	softwar speed
1151	2999_0	not use wire lan not sure what that about	wire lan	10--19	0	about use wire lan sure
1152	1488_0	there is no need to purchas viru protect for mac which save me a lot of time and money	viru protect for mac	29--53	1	protect purchas for viru mac save
1153	223_0	it just work flawlessli	work	8--13	1	flawlessli work it just
1154	698_1	the macbook arriv in a nice twin pack and seal in the box all the function work great	function	74--83	1	function work
1155	3076_0	batteri is last about 6 hour as i am surf the web on sunday while check footbal score and watch funni youtub video	batteri	0--7	0	batteri last
1156	2939_0	thi laptop is a great price and ha a sleek look	price	23--28	1	a and great price ha laptop is
1157	453_10	there are sever program for school or offic use page number keynot etc music garageband photo manag photo booth iphoto video edit or movi make imovi etc	number	60--67	0	edit number
1158	3065_1	i ts nice to have the higher end laptop but thi fit my budget and the featur i need	budget	59--65	1	my budget fit
1159	1926_2	again in februari my comput complet fail to the point that it could not load window so i contact acer to get it fix thru my warrenti and it took about 3 day fight on the phone with agent and it seem as though none of them spoke english	agent	197--203	-1	with took agent
1160	2409_0	the program that come standard with the leopard run system are enough for the averag person to run all the basic	program	4--12	1	enough program come the
1161	1413_1	also becaus of the size and consist of the laptop comput some websit wouldn t even attempt to work on the comput becaus of browser problem	consist	30--41	-1	comput becaus consist
1162	2426_0	i person like the game look but need a machin that deliv game perform while still look profession in front of my custom	game look	22--33	1	look i profession while perform game deliv front the still like
1163	2504_1	featur such as the dashboard allow you to view frequent use tool like a calcul weather forecast movi time calendar comput post it etc	dashboard	21--30	0	such the featur dashboard
1164	2884_0	i love the easi to see screen and it work well for work person or just play	screen	23--29	1	see screen
1165	1129_2	did i mention everyth about it from size to weight to keyboard scream bulk	keyboard	58--66	-1	bulk keyboard
1166	348_0	i love the size of the comput sinc i play game on it	size	11--15	1	the love game size
1167	2576_0	i wouldn t play a first person shooter with thi mind but if you want to run ms offic email chat download a video listen to music from a certain fruit name music store and were look for a highli portabl yet power netbook to do that all in i d highli recommend check thi out	ms offic	81--90	0	offic ms chat
1168	2588_3	it offic compat but the featur and it function is all new again so you might as well save the money and just learn the pre instal mac program	offic	4--10	1	new offic it
1169	1398_0	although it window vista compar to window xp suck	window vista	13--26	-1	vista compar it window although suck
1170	599_0	it absolut is more expens than most pc laptop but the eas of use secur and minim problem that have arisen make it well worth the price tag	use	70--73	1	use secur
1171	1391_0	the mous pad and button are the worst i ve ever seen	mous pad	4--13	-1	and ve button mous pad the
1172	2001_1	ye they cost more but they more than make up for it in speed construct qualiti and longev	construct qualiti	65--85	1	and longev cost qualiti construct
1173	1322_1	so what am i suppos to do the lg servic center can not provid me the servic when it is call the servic center	servic center	107--121	-1	me center provid servic call the
1174	2789_0	easi to start up and doe not overheat as much as other laptop	start up	8--16	1	start up easi to
1175	300_5	i run dreamweav final cut pro 7 photoshop safari firefox msn messeng and a few other applic constantli at the same time	firefox	55--62	0	firefox messeng
1176	2602_1	sure the initi out of pocket expens is greater but that should not dissuad anyon from the fact that these machin run like none other on the planet and when i factor in all the money in that i wast on geek squad and the latest patch to de corrupt my infest pc it probabl come out about even anyhow	run	122--125	1	machin and none run greater that corrupt
1177	2252_0	in addit there is photo detect softwar that will allow you to group all the photo togeth base upon the peopl in the pictur	photo detect softwar	22--46	1	softwar all detect photo is togeth allow the
1178	2918_1	if you check you will find the same notebook with the abov miss port and a dual core amd or intel processor	processor	103--112	0	amd intel processor
1179	973_0	with what i do know how to do the comput work beauti	work	44--49	1	work beauti
1180	138_0	onli good thing is the graphic qualiti	graphic qualiti	23--39	1	thing is graphic qualiti the
1181	1038_0	look nice but ha a horribl cheap feel	feel	37--41	-1	feel a ha cheap horribl
1182	1424_0	my wireless system would not recogn window 7 and i couldn t get onlin to find out whi	wireless system	3--18	-1	wireless my recogn system
1183	1610_0	my macbook is so much better look and so thin	look	29--36	1	better look
1184	2202_0	pair it with an iphon is a pure pleasur talk about painless sync use to take me forev now it s a snap	sync	67--74	1	use sync
1185	2082_1	if what you need is a machin to do some surf email check word process and watch a movi or two thi is the machin you want	surf	41--48	0	surf email
1186	1972_1	it wa hard to handl and oper at school	oper	26--33	-1	handl oper
1187	2735_0	need longer last batteri more than 1 to 2 hr	batteri	21--28	-1	batteri last longer
1188	3073_1	the best thing about thi laptop is the price along with some of the newer featur	featur	75--83	1	of the featur some newer
1189	505_0	they sent out the box right away for me to send in my comput they paid postag and whatnot but when i got my comput back it still wasn t run right and now my cd drive wasn t read anyth	cd drive	169--177	-1	drive t cd
1190	2138_0	with a mac you don t have to worri about antiviru softwar or firewal it s so wonder	antiviru softwar	41--59	0	softwar about antiviru worri
1191	366_0	not to mention the fact that your mac come fulli load with all necessari basic program	program	82--90	1	all come program necessari basic with
1192	851_0	i wa told by mani that it wa a great comput but we got one of these and it work great for one year and as soon as the warrenti wa up then it got realli bad	warrenti	131--139	-1	the warrenti wa
1193	1400_0	with the switch be at the top you need to memor the key combin rather than just flick a switch	switch	9--15	-1	need flick switch the a
1194	453_5	there are sever program for school or offic use page number keynot etc music garageband photo manag photo booth iphoto video edit or movi make imovi etc	video edit	145--158	0	school or keynot iphoto edit photo movi use number etc offic music booth garageband video page manag
1195	582_0	the appl care ha never fail me and i expect it to be the same for thi comput as well	appl care	4--14	1	appl ha care
1196	1425_1	in desper i call their custom servic number and wa told that my warranti had expir 2 day old and that the priviledg of talk to a technician would cost me have your credit card readi	warranti	76--84	-1	warranti my had
1197	970_0	i have no idea how to burn cd s or to use the web cam just for starter	web cam	46--53	0	web use the cam
1198	314_0	i like those program better than offic and you can save your file to be complet compat with the offic program as well	program	13--21	1	compat offic program the with those
1199	1107_0	i wa said it s videocard	videocard	16--25	-1	s said it videocard
1200	1504_0	it ha just enough ram to run smoothli and enough memori to satisfi my need	ram	19--22	1	enough ha ram just
1201	2003_0	window is also rather unsteadi on it feet and is suscept to mani bug	window	0--7	-1	window unsteadi
1202	1793_0	without a doubt the design of thi laptop is fantast	design	22--28	1	design the fantast laptop
1203	273_0	even with viru protect it alway turn off when updat were need and instal	viru protect	10--26	-1	even protect turn viru it alway with
1204	2901_1	i have found it veri easi to use veri inform wonder alert and tutori make it veri easi for someon like me who is not exactli technolog advanc to learn to use the variou featur and program	program	205--213	1	program featur
1205	831_0	the onli thing i can imagin is that soni jump on earli specif for vista requir from microsoft and design it to those inadequ requir	vista	79--84	-1	vista requir
1206	3011_1	great os fabul improv to the exist line bump up the processor speed and ad the thunderbolt port	processor speed	68--83	1	and ad bump up the speed processor
1207	2314_0	applic open in second and there are no lag hiccup or awkward moment when you wonder whether your comput is out for tea	applic	0--12	1	applic open
1208	1573_0	it is alway reliabl never bug and respond well	respond	40--48	1	respond well bug
1209	536_0	i wa sorri disappoint to discov that hp what i thought wa a reput compani wouldn t honor the warrenti when the fan blade fell apart	warrenti	104--112	-1	the warrenti honor
1210	1811_1	the mac snow leopard o s is extrem easi to use although veri differ than win xp visa or win7	win xp	80--86	0	win xp visa
1211	1052_0	the button you have to press a littl harder than most	button	4--11	-1	button the have
1212	315_0	i would recommend thi laptop to anyon look to get a new laptop who is will to spend a littl more money to get great qualiti	qualiti	125--132	1	great qualiti get
1213	2257_0	awesom graphic	graphic	8--16	1	graphic awesom
1214	1952_0	i had read onlin that some user were have sound problem	sound	46--51	-1	sound problem
1215	105_2	that s veri possibl but sinc they don t make window xp driver for the sound card in thi machin i wa stuck until window 7 came out	window 7	121--130	1	window driver 7 came
1216	2213_0	i use iphoto all the time which is a great program for anyon who is into photographi amateur and expert alik	iphoto	6--12	1	iphoto use
1217	2806_0	the hing design forc you to place variou connect all around the comput left right and front	hing design	4--16	-1	forc design hing
1218	1647_1	and the ram the thing that make it faster come sport 2 gig for high perform to handl more stuff at onc and surf the web a whole lot faster than befor	perform	76--87	1	perform thing ram handl
1219	331_4	it ha a 10 hour batteri life when you re do web brows and word edit make it perfect for the classroom or offic and in term of game and movi play it ll have a batteri life of just over 5 hour	web brows	48--60	0	edit web and brows word
1220	486_0	that includ the extra soni sonic stage softwar the speaker and the subwoof i got that wa worth the money the bluetooth mous for my supposedli bluetooth enabl comput the extend life batteri and the dock port	soni sonic stage softwar	24--49	0	sonic softwar soni extra includ got the stage
1221	762_0	i agre with the previou comment that asu tech support is horribl which is a con in my opinion	asu tech support	39--56	-1	horribl support tech asu
1222	335_1	the oper system and user interfac is veri intuit and the larg multi touch track pad is amaz	user interfac	25--39	1	interfac system user
1223	296_1	ye a mac is much more money than the averag laptop out there but there is no comparison in style speed and just cool factor	speed	102--107	1	and comparison style in factor speed
1224	2100_1	i run window via bootcamp for the coupl program i do not want to buy a mac version of like my cad program	program	42--50	0	version i of program cad my like
1225	1638_0	the batteri life is great	batteri life	4--16	1	batteri the great life
1226	394_1	the leather carri case keyboard and mous arriv in two day from memphi warehous	keyboard	27--35	0	and case leather arriv carri keyboard day
1227	39_0	the much laud combin touch pad and clicker is a nightmar	combin touch pad and clicker	16--46	-1	and nightmar laud clicker much combin touch pad the
1228	1355_0	run hot i thought we were pay for qualiti in our decis to buy an appl product	qualiti	39--46	-1	pay qualiti decis for
1229	1574_0	i love the oper system and the preload softwar	oper system	11--27	1	oper and love softwar system the
1230	1660_0	there also idvd a program dedic to put all your favorit media togeth photo record video project into one program so that you can creat the perfect memoir for your parent famili sibl and ani other person import in your life that there may be	idvd	12--16	1	put idvd dedic there also
1231	312_2	the comput run veri fast with no problem and the ilif softwar that come with it iphoto imovi web itun garageband is all veri help as well	imovi	96--102	1	itun imovi
1232	1097_0	i actual had the hard drive replac twice the mother board onc the dvd drive twice then they final agre to replac it all of thi in less than 1 1 2 year	hard drive	20--30	-1	replac hard onc drive dvd the
1233	2655_0	great product by appl with the new great look design	design	50--56	1	great look product design new the with
